player1;player2;winner;league;date;status;round;Formato_esp;replay;Tier;N_Torneo;Formato;Ligas_categoria;Fase_completo;pokemons Sob;pokemon vencidos;Walkover;Match_replays;Generaciones;aka_mundial;Aka_evento
Elin beacil;O'Fenomenon't;Elin beacil;ASCENSO;2023-12-01;Completed;GANADORES RONDA 2;VGC;Replay;VGC;8;VGC;No Posee Liga;GANADORES RONDA 2;6;6;0;-;9;Fuera_mundial;ASCENSO8
Mr.Shadowdusk;Dino agente;Mr.Shadowdusk;ASCENSO;2023-12-01;Completed;GANADORES RONDA 2;VGC;Replay;VGC;8;VGC;No Posee Liga;GANADORES RONDA 2;3;6;0;-;9;Fuera_mundial;ASCENSO8
Kazaheta;Edenking;Kazaheta;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 1;4;6;0;-;9;Fuera_mundial;ASCENSO8
LABIAMG;Sr.KM;LABIAMG;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 1;6;6;1;-;9;Fuera_mundial;ASCENSO8
Arnau;LABIAMG;Arnau;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 2;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 2;6;6;1;-;9;Fuera_mundial;ASCENSO8
Kazaheta;Bodoquemaster;Kazaheta;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 2;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 2;5;6;0;-;9;Fuera_mundial;ASCENSO8
Arnau;O'Fenomenon't;Arnau;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 3;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 3;6;6;0;-;9;Fuera_mundial;ASCENSO8
Dino agente;Kazaheta;Dino agente;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 3;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 3;3;6;0;-;9;Fuera_mundial;ASCENSO8
Arnau;Dino agente;Arnau;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 4;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 4;4;6;0;-;9;Fuera_mundial;ASCENSO8
Arnau;Mr.Shadowdusk;Arnau;ASCENSO;2023-12-01;Completed;PERDEDORES RONDA 5;VGC;Replay;VGC;8;VGC;No Posee Liga;PERDEDORES RONDA 5;4;6;0;-;9;Fuera_mundial;ASCENSO8
Elin beacil;Mr.Shadowdusk;Elin beacil;ASCENSO;2023-12-01;Completed;Semifinal;VGC;Replay;VGC;8;VGC;No Posee Liga;Semifinal;5;6;0;-;9;Fuera_mundial;ASCENSO8
Elin beacil;Arnau;Elin beacil;ASCENSO;2023-12-01;Completed;Final;VGC;Replay;VGC;8;VGC;No Posee Liga;Final;4;6;0;-;9;Fuera_mundial;ASCENSO8
Adpg;Kazaheta;Adpg;ASCENSO;2024-03-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO9
Draco axel;O'Fenomenon't;Draco axel;ASCENSO;2024-03-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO9
Gold;Bodoquemaster;Gold;ASCENSO;2024-03-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO9
Ricomam;Saga;Ricomam;ASCENSO;2024-03-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;O'Fenomenon't;Adpg;ASCENSO;2024-03-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO9
Bodoquemaster;Saga;Bodoquemaster;ASCENSO;2024-03-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO9
Draco axel;Gold;Draco axel;ASCENSO;2024-03-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Fuera_mundial;ASCENSO9
Kazaheta;Ricomam;Kazaheta;ASCENSO;2024-03-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;Saga;Adpg;ASCENSO;2024-03-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 3;6;6;0;-;9;Fuera_mundial;ASCENSO9
Bodoquemaster;O'Fenomenon't;Bodoquemaster;ASCENSO;2024-03-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Fuera_mundial;ASCENSO9
Kazaheta;Draco axel;Kazaheta;ASCENSO;2024-03-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Fuera_mundial;ASCENSO9
Ricomam;Gold;Ricomam;ASCENSO;2024-03-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;9;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;Kazaheta;Adpg;ASCENSO;2024-03-01;Completed;GANADORES RONDA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;GANADORES RONDA 1;4;6;0;-;9;Fuera_mundial;ASCENSO9
Ricomam;Draco axel;Ricomam;ASCENSO;2024-03-01;Completed;GANADORES RONDA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;GANADORES RONDA 1;5;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;Bodoquemaster;Adpg;ASCENSO;2024-03-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;PERDEDORES RONDA 1;5;6;0;-;9;Fuera_mundial;ASCENSO9
Draco axel;Gold;Draco axel;ASCENSO;2024-03-01;Completed;PERDEDORES RONDA 1;VGC;Replay;VGC;9;VGC;No Posee Liga;PERDEDORES RONDA 1;5;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;Draco axel;Adpg;ASCENSO;2024-03-01;Completed;PERDEDORES RONDA 2;VGC;Replay;VGC;9;VGC;No Posee Liga;PERDEDORES RONDA 2;4;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;Kazaheta;Adpg;ASCENSO;2024-03-01;Completed;PERDEDORES RONDA 3;VGC;Replay;VGC;9;VGC;No Posee Liga;PERDEDORES RONDA 3;4;6;0;-;9;Fuera_mundial;ASCENSO9
Kazaheta;Ricomam;Kazaheta;ASCENSO;2024-03-01;Completed;Semifinal;VGC;Replay;VGC;9;VGC;No Posee Liga;Semifinal;4;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;Ricomam;Adpg;ASCENSO;2024-03-01;Completed;Final;VGC;Replay;VGC;9;VGC;No Posee Liga;Final;4;6;0;-;9;Fuera_mundial;ASCENSO9
Ricomam;Adpg;Ricomam;ASCENSO;2024-03-01;Completed;Final;VGC;Replay;VGC;9;VGC;No Posee Liga;Final;4;6;0;-;9;Fuera_mundial;ASCENSO9
Ricomam;Adpg;Ricomam;ASCENSO;2024-03-01;Completed;Final;VGC;Replay;VGC;9;VGC;No Posee Liga;Final;4;6;0;-;9;Fuera_mundial;ASCENSO9
xtososa777;Ricomam;xtososa777;ASCENSO;2024-03-01;Completed;PlayOff;OU;Replay;OU;9;SINGLES;No Posee Liga;PlayOff;1;6;0;-;9;Fuera_mundial;ASCENSO9
Ricomam;xtososa777;Ricomam;ASCENSO;2024-03-01;Completed;PlayOff;DOU;Replay;DOU;9;DOBLES;No Posee Liga;PlayOff;3;6;0;-;9;Fuera_mundial;ASCENSO9
xtososa777;Ricomam;xtososa777;ASCENSO;2024-03-01;Completed;PlayOff;VGC;Replay;VGC;9;VGC;No Posee Liga;PlayOff;3;6;0;-;9;Fuera_mundial;ASCENSO9
Adpg;A25;Adpg;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO10
Blazing;Hyrule;Blazing;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;3;6;0;-;9;Fuera_mundial;ASCENSO10
Fabricio19jr;Kazaheta;Fabricio19jr;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO10
Fur4nko;MAF1001;Fur4nko;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO10
Jeremith047;Saga;Jeremith047;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO10
Juanssss;O'Fenomenon't;Juanssss;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO10
Porygon Z;walk over (w.o);Porygon Z;ASCENSO;2024-06-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 1;6;6;1;-;9;Fuera_mundial;ASCENSO10
A25;Kazaheta;A25;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO10
Adpg;Fabricio19jr;Adpg;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Fuera_mundial;ASCENSO10
Fur4nko;Jeremith047;Fur4nko;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO10
Hyrule;Porygon Z;Hyrule;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO10
Juanssss;Blazing;Juanssss;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO10
O'Fenomenon't;walk over (w.o);O'Fenomenon't;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;6;6;1;-;9;Fuera_mundial;ASCENSO10
Saga;MAF1001;Saga;ASCENSO;2024-06-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Fuera_mundial;ASCENSO10
A25;Blazing;A25;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Fuera_mundial;ASCENSO10
Adpg;Jeremith047;Adpg;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Fuera_mundial;ASCENSO10
Fabricio19jr;Saga;Fabricio19jr;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;4;6;0;-;9;Fuera_mundial;ASCENSO10
Fur4nko;O'Fenomenon't;Fur4nko;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;6;6;0;-;9;Fuera_mundial;ASCENSO10
Juanssss;Hyrule;Juanssss;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Fuera_mundial;ASCENSO10
Kazaheta;Porygon Z;Kazaheta;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;5;6;0;-;9;Fuera_mundial;ASCENSO10
MAF1001;walk over (w.o);MAF1001;ASCENSO;2024-06-01;Completed;RONDA SUIZA 3;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 3;6;6;1;-;9;Fuera_mundial;ASCENSO10
Adpg;Fur4nko;Adpg;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;3;6;0;-;9;Fuera_mundial;ASCENSO10
Fabricio19jr;A25;Fabricio19jr;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;3;6;0;-;9;Fuera_mundial;ASCENSO10
Hyrule;walk over (w.o);Hyrule;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;6;6;1;-;9;Fuera_mundial;ASCENSO10
Juanssss;Jeremith047;Juanssss;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;4;6;0;-;9;Fuera_mundial;ASCENSO10
Kazaheta;MAF1001;Kazaheta;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;5;6;0;-;9;Fuera_mundial;ASCENSO10
O'Fenomenon't;Blazing;O'Fenomenon't;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;5;6;0;-;9;Fuera_mundial;ASCENSO10
Saga;Porygon Z;Saga;ASCENSO;2024-06-01;Completed;RONDA SUIZA 4;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 4;4;6;0;-;9;Fuera_mundial;ASCENSO10
A25;O'Fenomenon't;A25;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;2;6;0;-;9;Fuera_mundial;ASCENSO10
Adpg;Juanssss;Adpg;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;6;6;0;-;9;Fuera_mundial;ASCENSO10
Blazing;walk over (w.o);Blazing;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;6;6;1;-;9;Fuera_mundial;ASCENSO10
Fur4nko;Kazaheta;Fur4nko;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;4;6;0;-;9;Fuera_mundial;ASCENSO10
Jeremith047;Fabricio19jr;Jeremith047;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;6;6;0;-;9;Fuera_mundial;ASCENSO10
Porygon Z;MAF1001;Porygon Z;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;6;6;0;-;9;Fuera_mundial;ASCENSO10
Saga;Hyrule;Saga;ASCENSO;2024-06-01;Completed;RONDA SUIZA 5;VGC;Replay;VGC;10;VGC;No Posee Liga;RONDA SUIZA 5;6;6;0;-;9;Fuera_mundial;ASCENSO10
Adpg;Juanssss;Adpg;ASCENSO;2024-06-01;Completed;Semifinal;VGC;Replay;VGC;10;VGC;No Posee Liga;Semifinal;4;6;0;-;9;Fuera_mundial;ASCENSO10
Fabricio19jr;Saga;Fabricio19jr;ASCENSO;2024-06-01;Completed;Semifinal;VGC;Replay;VGC;10;VGC;No Posee Liga;Semifinal;4;6;0;-;9;Fuera_mundial;ASCENSO10
Fabricio19jr;Adpg;Fabricio19jr;ASCENSO;2024-06-01;Completed;Final;VGC;Replay;VGC;10;VGC;No Posee Liga;Final;5;6;0;-;9;Fuera_mundial;ASCENSO10
Fabricio19jr;Adpg;Fabricio19jr;ASCENSO;2024-06-01;Completed;Final;VGC;Replay;VGC;10;VGC;No Posee Liga;Final;4;6;0;-;9;Fuera_mundial;ASCENSO10
Tronchi;O'Fenomenon't;Tronchi;ASCENSO;2024-06-01;Completed;PlayOff;OU;Replay;OU;10;SINGLES;No Posee Liga;PlayOff;5;6;0;-;9;Fuera_mundial;ASCENSO10
Tronchi;O'Fenomenon't;Tronchi;ASCENSO;2024-06-01;Completed;PlayOff;DOU;Replay;DOU;10;DOBLES;No Posee Liga;PlayOff;4;6;0;-;9;Fuera_mundial;ASCENSO10
Tronchi;O'Fenomenon't;Tronchi;ASCENSO;2024-06-01;Completed;PlayOff;VGC;Replay;VGC;10;VGC;No Posee Liga;PlayOff;4;6;0;-;9;Fuera_mundial;ASCENSO10
Akaru;Chris FPS;Akaru;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO11
Bamdara;Nitr0kill3r;Bamdara;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
CaradeCoso;Porygon Z;CaradeCoso;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO11
haise_owo;Jacob30143;haise_owo;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO11
Jeremith047;DagarMilSombras;Jeremith047;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;3;6;0;-;9;Fuera_mundial;ASCENSO11
Okari958;Moirix;Okari958;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO11
ShinkaHMA;CrisWWE;ShinkaHMA;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO11
ZapeohDev;MAF1001;ZapeohDev;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;3;6;0;-;9;Fuera_mundial;ASCENSO11
Akaru;Chris FPS;Akaru;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO11
Bamdara;Nitr0kill3r;Bamdara;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO11
haise_owo;Jacob30143;haise_owo;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO11
Jeremith047;DagarMilSombras;Jeremith047;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO11
Okari958;Moirix;Okari958;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;3;6;0;-;9;Fuera_mundial;ASCENSO11
Porygon Z;CaradeCoso;Porygon Z;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO11
ShinkaHMA;CrisWWE;ShinkaHMA;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
ZapeohDev;MAF1001;ZapeohDev;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;5;6;0;-;9;Fuera_mundial;ASCENSO11
Akaru;Chris FPS;Akaru;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
Bamdara;Nitr0kill3r;Bamdara;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
haise_owo;Jacob30143;haise_owo;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
Jeremith047;DagarMilSombras;Jeremith047;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
Okari958;Moirix;Okari958;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
ShinkaHMA;CrisWWE;ShinkaHMA;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
ZapeohDev;MAF1001;ZapeohDev;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;6;6;0;-;9;Fuera_mundial;ASCENSO11
Porygon Z;CaradeCoso;Porygon Z;ASCENSO;2025-02-01;Completed;RONDA SUIZA 1;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 1;4;6;0;-;9;Fuera_mundial;ASCENSO11
Akaru;Bamdara;Akaru;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
CaradeCoso;Jacob30143;CaradeCoso;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Fuera_mundial;ASCENSO11
Chris FPS;Nitr0kill3r;Chris FPS;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Fuera_mundial;ASCENSO11
DagarMilSombras;MAF1001;DagarMilSombras;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO11
haise_owo;Porygon Z;haise_owo;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO11
Jeremith047;ZapeohDev;Jeremith047;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO11
Moirix;CrisWWE;Moirix;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Fuera_mundial;ASCENSO11
Okari958;ShinkaHMA;Okari958;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
Akaru;Bamdara;Akaru;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Fuera_mundial;ASCENSO11
Akaru;Bamdara;Akaru;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
haise_owo;Porygon Z;haise_owo;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
haise_owo;Porygon Z;haise_owo;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
Jacob30143;CaradeCoso;Jacob30143;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;4;6;0;-;9;Fuera_mundial;ASCENSO11
MAF1001;DagarMilSombras;MAF1001;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Fuera_mundial;ASCENSO11
Moirix;CrisWWE;Moirix;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
Moirix;CrisWWE;Moirix;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
Nitr0kill3r;Chris FPS;Nitr0kill3r;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;3;6;0;-;9;Fuera_mundial;ASCENSO11
Okari958;ShinkaHMA;Okari958;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;5;6;0;-;9;Fuera_mundial;ASCENSO11
Okari958;ShinkaHMA;Okari958;ASCENSO;2025-02-01;Completed;RONDA SUIZA 2;VGC;Replay;VGC;11;VGC;No Posee Liga;RONDA SUIZA 2;6;6;0;-;9;Fuera_mundial;ASCENSO11
